movie_id,title,release_date,release_year,overview,tagline,keywords,rating,vote_count,popularity,budget,runtime,genres,production_companies,ethical_values,emotional_theme,ethical_values_clean,emotional_theme_clean
1484453,Snoopy Presents: A Summer Musical,17-07-2025,2025.0,"Music and glee fill the air as Charlie Brown and the gang head off to summer camp. First-timer Sally doesn't get what all the hype is about. But when the camp may be forced to close, they team up to save it so more kids can make their own special memories.",,"friendship, summer camp, musical",0.0,0,0.7924,0,40.0,"Animation, Family, Music","WildBrain Studios, Peanuts Worldwide","friendship, perseverance, loyalty","- heartwarming
- family bonding","['friendship', 'perseverance', 'loyalty']","['heartwarming', 'family bonding']"
913850,We Met in Virtual Reality,27-03-2022,2022.0,"Filmed entirely inside the world of virtual reality (VR), this immersive and revealing documentary roots itself in several unique communities within VR Chat, a burgeoning virtual reality platform. Through observational scenes captured in real-time, in true documentary style, the film reveals the growing power and intimacy of several relationships formed in the virtual world, many of which began during the COVID-19 lockdown, while so many in the physical world were facing intense isolation.",The setting is virtual. The connections are real.,"virtual reality, community, pandemic, connection, virtual relationship, covid-19",6.192,13,0.788,0,91.0,"Documentary, Animation","Field of Vision, Painted Clouds","friendship, empathy","heartwarming, bittersweet","['friendship', 'empathy']","['heartwarming', 'bittersweet']"
55215,Dead Space: Aftermath,27-01-2011,2011.0,"The year is 2509 and not only has Earth lost contact with the Ishimura and Isaac Clarke, but now also the USG O'Bannon, the first responder ship sent to rescue them. Four crew members of the O'Bannon have survived. But what happened to the rest of the crew? What were they doing? What secrets are they keeping? All to be revealed...in the Aftermath! --- Dead Space: Aftermath is a fast paced, horrifying thrill ride told through the perspective of the four survivors by several renowned international directors. Dead Space: Aftermath is an animated film that bridges the storyline between the video games Dead Space and Dead Space 2.",The End was only the Beginning.,"galaxy, gore, space, dead, adult animation, science fiction, horror, sci-fi horror",5.9,173,0.7843,2500000,85.0,"Animation, Horror, Science Fiction","Clemensen Capital, Starz Media, Electronic Arts, The Gotham Group, Visceral Games, Pumpkin Studio, Pixtation, Film Roman","courage, resilience, justice","- high-energy
- bittersweet","['courage', 'resilience', 'justice']","['highenergy', 'bittersweet']"
836919,"Who Are You, Charlie Brown?",25-06-2021,2021.0,"A documentary about Peanuts and its creator, Charles M. Schulz. Famous fans—including Drew Barrymore, Kevin Smith, and Al Roker—share its influence on them, and a new animated story finds Charlie Brown on a quest.","Before there was Charlie Brown, there was Schulz.",,6.9,37,0.7839,0,55.0,"Documentary, Animation","Imagine Documentaries, WildBrain Studios, Imagine Entertainment","friendship, perseverance, empathy","- heartwarming
- family bonding","['friendship', 'perseverance', 'empathy']","['heartwarming', 'family bonding']"
270029,Curious George Swings Into Spring,15-03-2013,2013.0,"George and his best friend, Hundley explore all the wonders of the season together in this high-flying, full-length feature. Join them in a wild adventure that ends with a very fun surprise!",It's monkey time!,"based on children's book, monkey",7.2,15,0.7818,0,58.0,"Animation, Family",,"friendship, kindness, empathy","- pure fun
- family bonding","['friendship', 'kindness', 'empathy']","['pure fun', 'family bonding']"
17031,Dragonlance: Dragons of Autumn Twilight,15-01-2008,2008.0,A barbarian woman with a miraculous blue crystal staff gains the help of a group of adventurers as an army of dragons invades the land of Krynn.,A Dungeons & Dragons Adventure Tale,"twilight, magic, sorcerer, dragon, role playing game, adult animation, ghost, unicorn, wizard, goblin, quest, high fantasy, healer, chronicles, d&d",5.352,44,0.7809,0,91.0,"Animation, Fantasy, Action, Adventure","Paramount Pictures, Commotion Pictures, Witox, Toonz Animation India","courage, friendship, loyalty","- heroic quest
- high-energy","['courage', 'friendship', 'loyalty']","['heroic quest', 'highenergy']"
24432,Doogal,24-02-2006,2006.0,An adorable candy-loving mutt goes on a mission to save the world.,Things are about to get hairy.,"carousel , dog, wizard, snail, absurd",4.918,110,0.7808,20000000,77.0,"Comedy, Family, Animation, Adventure, Fantasy","The Weinstein Company, UK Film Council, Les Films Action, Pathé Renn Productions, Canal+, Pricel, Action Synthese, SPZ Entertainment, bolexbrothers, Pathé","courage, friendship, empathy","pure fun, heroic quest","['courage', 'friendship', 'empathy']","['pure fun', 'heroic quest']"
256766,Heavenly Sword,30-06-2014,2014.0,"The film's plot follows that of the game closely. Nariko, a member of an ancient tribe who have guarded an ancient magical sword for thousands of years, is charged with bringing the sword to its destined wielder, a deity reincarnated who will bring peace to the land. But on her quest, Nariko must wield the sword herself against the forces of King Bohan, who wishes to possess the weapon himself.",,"swordplay, adult animation",6.3,104,0.7799,6000000,85.0,"Adventure, Action, Animation, Fantasy","Blockade Entertainment, AZ Works","courage, justice","- heroic quest
- high-energy","['courage', 'justice']","['heroic quest', 'highenergy']"
1215532,Chickenhare and the Secret of the Groundhog,10-10-2025,2025.0,"Chickenhare embarks on an epic quest, a mysterious groundhog with the power to reverse time and save his species. His adventure takes a dangerous turn when his group discover they are not the only ones searching for this ancient power.",,,0.0,0,0.7795,0,88.0,"Animation, Adventure, Comedy, Family","nWave Pictures, Octopolis","courage, loyalty, perseverance","- heroic quest
- high-energy","['courage', 'loyalty', 'perseverance']","['heroic quest', 'highenergy']"
66587,Hot Wheels AcceleRacers: The Ultimate Race,01-10-2005,2005.0,"The Teku and the Metal Maniacs put aside their usual competitive instincts and work together in order to save a fellow driver and the AcceleChargers, which are in danger of falling into the hands of the evil Racing Drones.",Rivals unite for a daring rescue mission in the final AcceleRacers movie!,,8.593,27,0.7792,0,60.0,"Animation, Family","Mainframe Entertainment, Mattel, Warner Bros. Television","loyalty, friendship","high-energy, heroic quest","['loyalty', 'friendship']","['highenergy', 'heroic quest']"
1235137,Boys Go to Jupiter,07-06-2024,2024.0,"A teenager in suburban Florida desperately hustles to make $5,000 in this dreamy and surreal animated coming-of-age story.",,surreal,8.2,5,0.7773,0,90.0,"Animation, Comedy, Music",Glanderco,"perseverance, self-acceptance, resilience","dream-driven, bittersweet","['perseverance', 'selfacceptance', 'resilience']","['dreamdriven', 'bittersweet']"
36800,Metropia,21-10-2009,2009.0,"In the near future, oil reserves are nearly depleted and Europe is connected by series of underground tunnels. While navigating these tunnels, Roger hears voices, one in particular. Seeking a way to rid himself of the voice only leads Roger deeper into a bizarre conspiracy of control - mind and body.",Someone is listening to your thoughts,"mind control, future, dystopia, adult animation",6.1,183,0.7756,5060730,86.0,"Animation, Drama, Science Fiction, Thriller","Atmo Media Network, Zentropa Entertainments","freedom, justice, courage","- bittersweet
- dystopia","['freedom', 'justice', 'courage']","['bittersweet', 'dystopia']"
19016,Clifford's Really Big Movie,20-02-2004,2004.0,"Fearing that he costs too much to feed, Clifford decides to join a traveling carnival so he can enter a talent contest in hopes of winning a lifetime supply of Tummy Yummies treats. Joined by his friends Cleo and T-Bone, Clifford meets up with Shackleford the High-Flying Ferret and Rodrigo Chihuahua of Steel, as they work together to turn a broken-down act into a record-breaking show.","Get ready for Clifford's Biggest, Reddest, Most Amazing Movie!","dog, giant dog, based on tv series",5.9,38,0.7756,5000000,74.0,"Family, Adventure, Animation, Comedy","Big Red Dog Productions, Scholastic Productions, Warner Bros. Pictures, Scholastic Entertainment","friendship, perseverance, loyalty","pure fun, family bonding","['friendship', 'perseverance', 'loyalty']","['pure fun', 'family bonding']"
17305,Billy & Mandy's Big Boogey Adventure,14-02-2007,2007.0,"When the Boogey Man causes Grim to lose his powers, rank, and title in the Underworld Court for misusing his powers, he plots to seek out Horror's Hand and take over the world. It's up to Billy, Mandy, Irwin, and Grim to get to Horror's Hand before the Boogey Man does.",,,7.5,161,0.7748,0,80.0,"Adventure, Comedy, Animation, TV Movie, Fantasy, Family",Cartoon Network Studios,"courage, friendship, justice","high-energy, pure fun","['courage', 'friendship', 'justice']","['highenergy', 'pure fun']"
489412,It's Such a Beautiful Day,24-08-2012,2012.0,Bill struggles to put together his shattered psyche.,It's kind of a really nice day,"nightmare, immortality, narration, dark comedy, surrealism, hospital, illness, mental illness, adult animation, death of parent, divorced parents, stick figures, philosophical, existential horror, brooding, existential crisis, comforting",7.9,346,0.7708,0,62.0,"Animation, Comedy",Bitter Films,"resilience, empathy, self-acceptance","bittersweet, existential crisis","['resilience', 'empathy', 'selfacceptance']","['bittersweet', 'existential crisis']"
116977,Foodfight!,15-06-2012,2012.0,The evil Brand X joins a supermarket that becomes a city after closing time.,A Story of when Good Food... goes Bad!,"supermarket, fight, product placement, food, food fight, 3d animation",1.901,147,0.7687,65000000,91.0,"Adventure, Comedy, Action, Animation, Family, War","Threshold Entertainment, C47 Productions, Natural Image, StoryArk Media, Threshold Animation Studios","courage, justice, loyalty","- high-energy
- pure fun","['courage', 'justice', 'loyalty']","['highenergy', 'pure fun']"
810776,Max Steel: Monstrous Alliance,06-09-2012,2012.0,"Find out how Max Steel and his N-Tek team face the most dangerous villains, when they form a Monstrous Alliance. A film with many challenges, action and adrenaline!",,,7.7,18,0.767,0,72.0,"Animation, Action, Adventure, Fantasy, Family","Rainmaker Entertainment, Mattel","courage, justice, loyalty","- high-energy
- heroic quest","['courage', 'justice', 'loyalty']","['highenergy', 'heroic quest']"
368716,The Nutcracker Sweet,03-06-2015,2015.0,"It is Christmas Eve and the Silberhaus children are excited for the festivities to begin. Marie and Fritz are playing in the children's room when their godfather Drosselmayer arrives and presents them with an early Christmas gift, a Nutcracker. Marie witnesses a great battle between a vast army of toy soldiers led by the Nutcracker against a terrible platoon of mice commanded by the Mouse King. Follow Marie and Fritz's journey in the Kingdom of Dolls, through the Christmas Forest, past the Almond Milk Sea, and the Palace of the Marzipans.",,cascanueces,4.6,9,0.7647,0,80.0,"Adventure, Animation, Fantasy, Family","Verité Films, Aronnax Animation Studios, Verité Entertainment","courage, empathy","- heartwarming
- heroic quest","['courage', 'empathy']","['heartwarming', 'heroic quest']"
